,order_id,order_status,payment_status,product_name,date,sku,qty,unit_price,paid_amount,paid_amount_calculated_no_ship_cost,paid_amount_calculated,logistic_cost,logistic_type
0,2000011185933254,paid,rejected,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 00:03:50-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
1,2000011186160006,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 00:28:20-03:00,DVCALIBPORTCZK,1,123.5,123.5,123.5,123.5,0.0,fulfillment
2,2000011186348328,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 00:59:18-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,175.21,38.41,fulfillment
3,2000011186676664,paid,approved,Kit Lâmpada Ultra Led F7 10.000 Lm 6000k Premium Exclusiva,2025-04-01 02:22:59-03:00,DVLEDF7H11,1,179.9,179.9,179.9,179.9,0.0,fulfillment
4,2000011186856954,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 03:45:11-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
5,2000011187064544,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 06:25:39-03:00,DVLAVADORASTANDARD,1,126.0,157.57,126.0,157.57,31.57,fulfillment
6,2000011187123052,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 06:53:10-03:00,DVPARAFUSA01,1,136.8,185.21,136.8,185.21,48.41,fulfillment
7,2000011187196658,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 07:16:38-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
8,2000011187212028,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 07:17:54-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
9,2000011187346130,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 07:52:06-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
10,2000011187517598,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 08:31:17-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
11,2000011187625724,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 08:46:38-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
12,2000011187652516,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 08:47:30-03:00,DVPARAFUSA01,1,136.8,165.21,136.8,165.21,28.41,fulfillment
13,2000011187868120,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 09:17:17-03:00,DVCALIBPORTCZK,1,123.5,123.5,123.5,123.5,0.0,fulfillment
14,2000011187885858,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 09:21:16-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
15,2000011187895182,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 09:22:01-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
16,2000011187898882,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 09:22:27-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
17,2000011187969852,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 09:32:23-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
18,2000011187398722,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 09:35:42-03:00,DVCALIBPORTCZK,1,123.5,123.5,123.5,123.5,0.0,fulfillment
19,2000011188123418,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-01 09:50:15-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
20,2000011188162628,cancelled,refunded,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 09:54:55-03:00,DVCALIBPORTCZK,1,123.5,0.0,123.5,123.5,0.0,fulfillment
21,2000011188169472,cancelled,refunded,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 09:59:31-03:00,DVLAVADORASTANDARD,1,126.0,0.0,126.0,126.0,0.0,fulfillment
22,2000011188201078,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 10:01:04-03:00,DVCALIBPORTCZK,1,123.5,123.5,123.5,123.5,0.0,fulfillment
23,2000011188337586,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 10:14:37-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,self_service
24,2000011188456282,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 10:24:50-03:00,DVLAVADORASTANDARD,2,126.0,252.0,252.0,252.0,0.0,fulfillment
25,2000011188674538,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 10:46:58-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
26,2000011188709308,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 10:52:08-03:00,DVPARAFUSA01,1,136.8,148.51,136.8,148.51000000000002,11.71,fulfillment
27,2000011188758470,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 10:54:35-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
28,2000011188797902,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 11:00:09-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
29,2000011188979484,cancelled,refunded,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 11:20:01-03:00,DVMULTIMIDIA9_2_32,1,446.5,0.0,446.5,446.5,0.0,fulfillment
30,2000011189104662,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 11:27:05-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
31,2000011189209984,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 11:38:12-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
32,2000011189395778,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 11:55:47-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
33,2000011189450000,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 11:59:46-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
34,2000011189716288,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 12:23:06-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
35,2000011189783080,paid,approved,Kit Lâmpada Ultra Led F7 10.000 Lm 6000k Premium Exclusiva,2025-04-01 12:29:17-03:00,DVLEDF7HB3HB4,1,179.9,179.9,179.9,179.9,0.0,self_service
36,2000011189885310,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 12:38:45-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
37,2000011189868654,paid,cancelled,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 12:38:54-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
38,2000011189962740,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 12:46:18-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
39,2000011190008900,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 12:50:25-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
40,2000011190254006,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 13:12:13-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
41,2000011190348980,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 13:19:13-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
42,2000011190530154,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 13:35:04-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
43,2000011190541666,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 13:37:46-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
44,2000011190627096,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-01 13:44:06-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
45,2000011190665384,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 13:49:37-03:00,DVPARAFUSA01,1,136.8,147.91,136.8,147.91000000000003,11.11,fulfillment
46,2000011190897144,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 14:08:50-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
47,2000011190922754,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 14:09:37-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
48,2000011190990608,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 14:16:20-03:00,DVPARAFUSA01,1,136.8,148.11,136.8,148.11,11.31,fulfillment
49,2000011191007980,paid,approved,Central Multimidia 7pol 2gb 32gb Android E Câmera De Ré,2025-04-01 14:20:16-03:00,DVMULTIMIDIA7CAMERARE,1,444.6,444.6,444.6,444.6,0.0,fulfillment
50,2000011191259458,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 14:40:37-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
51,2000011191461866,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 14:59:36-03:00,DVPARAFUSA01,1,136.8,157.51,136.8,157.51000000000002,20.71,fulfillment
52,2000011191683020,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 15:19:49-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
53,2000011192032426,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 15:49:53-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
54,2000011192156786,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 16:00:39-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,self_service
55,2000011192176088,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 16:01:10-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
56,2000011192502762,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 16:32:27-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
57,2000011192524662,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 16:33:24-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
58,2000011191393884,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 16:35:57-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
59,2000011192616210,paid,approved,Colchão Inflável Casal Premium + Bomba De Ar.,2025-04-01 16:41:30-03:00,DVCOLCHAO01,1,177.48,177.48,177.48,177.48,0.0,fulfillment
60,2000011192610324,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 16:41:38-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
61,2000011192690740,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 16:48:57-03:00,DVLAVADORAPREMIUM,1,147.4,157.06,147.4,157.06,9.66,fulfillment
62,2000011192777042,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 16:57:40-03:00,DVLAVADORAPREMIUM,1,147.4,163.26,147.4,163.26,15.86,fulfillment
63,2000011193326778,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 17:51:19-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
64,2000011193371822,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-01 17:55:51-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,142.67000000000002,16.67,fulfillment
65,2000011193551828,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 18:14:39-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
66,2000011193589992,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 18:21:48-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
67,2000011193644940,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 18:22:55-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
68,2000011193720432,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-01 18:30:04-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
69,2000011193858294,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 18:43:31-03:00,DVCALIBPORTCZK,1,123.5,123.5,123.5,123.5,0.0,fulfillment
70,2000011193835798,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 18:45:59-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
71,2000011194154954,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-01 19:15:29-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
72,2000011194224360,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 19:21:00-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
73,2000011194718968,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 20:09:58-03:00,DVCALIBPORTCZK,1,123.5,123.5,123.5,123.5,0.0,fulfillment
74,2000011194832976,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 20:19:01-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
75,2000011194927784,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 20:31:01-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
76,2000011194955486,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 20:31:24-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
77,2000011195034012,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 20:39:03-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
78,2000011195438344,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 21:13:34-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
79,2000011195733852,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-01 21:40:19-03:00,DVLAVADORASTANDARD,1,127.8,127.8,127.8,127.8,0.0,fulfillment
80,2000011195826376,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 21:47:18-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,148.11,11.31,fulfillment
81,2000011195809000,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-01 21:47:33-03:00,DVPARAFUSA01,1,136.8,157.51,136.8,157.51000000000002,20.71,fulfillment
82,2000011196456514,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-01 22:49:24-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
83,2000011196555954,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-01 23:06:38-03:00,DVLAVADORASTANDARD,1,127.8,127.8,127.8,127.8,0.0,fulfillment
84,2000011196668994,paid,in_mediation,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 23:12:29-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
85,2000011196916658,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-01 23:35:46-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
86,2000011197088576,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 23:56:00-03:00,DVLAVADORASTANDARD,1,127.8,127.8,127.8,127.8,0.0,fulfillment
87,2000011197099548,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-01 23:58:21-03:00,DVLAVADORASTANDARD,1,127.8,127.8,127.8,127.8,0.0,fulfillment
88,2000011197250926,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 00:21:45-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
89,2000011197510490,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 00:59:54-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
90,2000011198051312,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 04:11:59-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
91,2000011198224436,cancelled,refunded,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 06:21:08-03:00,DVMULTIMIDIA7_2_32,1,441.6,0.0,441.6,441.6,0.0,fulfillment
92,2000011198247230,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 06:31:44-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
93,2000011198275490,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 06:45:07-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
94,2000011198281630,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-02 06:47:52-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
95,2000011198300202,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-02 06:53:24-03:00,DVLAVADORASTANDARD,1,127.8,127.8,127.8,127.8,0.0,fulfillment
96,2000011198352218,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 07:11:41-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
97,2000011198335284,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-02 07:20:23-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
98,2000011198431294,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-02 07:36:58-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
99,2000011198527226,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 08:02:12-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
100,2000011198544744,cancelled,refunded,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 08:05:15-03:00,DVMULTIMIDIA7_2_32,1,441.6,0.0,441.6,441.6,0.0,fulfillment
101,2000011198535874,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 08:06:07-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
102,2000011198561872,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-02 08:13:58-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
103,2000011198672764,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 08:28:43-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,157.51000000000002,20.71,fulfillment
104,2000011198711272,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-02 08:40:06-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
105,2000011198848502,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 08:58:32-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
106,2000011198930490,cancelled,refunded,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 09:09:37-03:00,DVPARAFUSA01,1,136.8,0.0,136.8,136.8,0.0,fulfillment
107,2000011199022338,paid,approved,Kit Lâmpada Ultra Led F7 10.000 Lm 6000k Premium Exclusiva,2025-04-02 09:19:53-03:00,DVLEDF7H4,1,179.9,179.9,179.9,179.9,0.0,fulfillment
108,2000011199082646,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 09:28:41-03:00,DVPARAFUSA01,2,136.8,273.6,273.6,273.6,0.0,fulfillment
109,2000011199142908,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 09:37:02-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
110,2000011199210614,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-02 09:46:33-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
111,2000011199331596,cancelled,refunded,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 10:01:29-03:00,DVMULTIMIDIA7_2_32,1,441.6,0.0,441.6,441.6,0.0,fulfillment
112,2000011199631302,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-02 10:34:06-03:00,DVLAVADORASTANDARD,1,127.8,127.8,127.8,127.8,0.0,fulfillment
113,2000011199703778,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 10:39:57-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
114,2000011199701096,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 10:40:52-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
115,2000011199818984,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 10:50:15-03:00,DVPARAFUSA01,1,136.8,150.01,136.8,150.01000000000002,13.21,fulfillment
116,2000011199955836,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 11:04:22-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
117,2000011200040162,cancelled,refunded,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-02 11:10:50-03:00,DVCALIBPORTCZK,1,125.4,0.0,125.4,138.02,12.62,fulfillment
118,2000011200034904,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 11:11:43-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
119,2000011200041450,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 11:13:12-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
120,2000011200276408,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-02 11:33:42-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
121,2000011200458126,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-02 11:49:48-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
122,2000011200521702,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-02 11:57:19-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
123,2000011200693560,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-02 12:12:27-03:00,DVMULTIMIDIA9_2_32,3,446.5,1339.5,1339.5,1339.5,0.0,fulfillment
